train/P01_R01_0002.72_0009.00 188 13
train/P01_R01_0011.28_0012.84 47 8
train/P01_R01_0013.84_0018.88 152 11
train/P01_R01_0023.32_0025.44 63 12
train/P01_R01_0026.48_0028.80 70 11
train/P01_R01_0031.24_0032.40 36 8
train/P01_R01_0036.56_0037.92 41 7
train/P01_R01_0039.36_0040.40 32 6
train/P01_R01_0041.20_0044.56 101 11
train/P01_R01_0044.76_0047.24 76 4
train/P01_R01_0047.28_0049.12 56 9
train/P01_R01_0054.52_0057.52 90 1
train/P01_R01_0057.56_0058.12 18 13
train/P01_R01_0058.76_0060.64 56 8
train/P01_R01_0061.08_0066.28 155 11
train/P01_R01_0066.56_0069.32 83 8
train/P01_R01_0069.88_0072.04 65 12
train/P01_R01_0082.24_0083.28 32 6
train/P01_R01_0084.52_0086.88 72 7
train/P01_R01_0092.32_0093.04 21 4
train/P01_R01_0093.12_0095.44 70 9
train/P01_R01_0107.12_0110.04 88 13
train/P01_R01_0124.48_0128.64 125 12
train/P01_R01_0136.44_0138.60 65 12
train/P01_R01_0148.16_0148.80 21 6
train/P01_R01_0153.24_0155.60 70 4
train/P01_R01_0160.00_0164.36 132 13
train/P01_R01_0191.36_0193.08 52 6
train/P01_R01_0196.56_0198.60 61 4
train/P01_R01_0217.52_0224.40 206 5
train/P01_R01_0242.24_0245.40 96 1
train/P01_R01_0330.04_0333.76 112 1
train/P01_R01_0421.28_0423.16 56 1
train/P01_R01_0480.80_0482.80 61 0
train/P01_R01_0515.00_0523.28 248 5
train/P01_R03_0026.44_0027.60 36 7
train/P01_R03_0030.00_0030.68 21 9
train/P01_R03_0190.48_0195.16 141 5
train/P01_R03_0381.76_0384.08 70 0
train/P01_R03_0414.80_0417.12 70 5
train/P03_R01_0039.68_0041.80 65 7
train/P03_R01_0138.40_0140.24 56 9
train/P03_R01_0156.60_0157.60 30 2
train/P03_R01_0159.16_0159.40 7 2
train/P03_R01_0163.04_0163.80 23 2
train/P03_R01_0170.12_0170.56 14 2
train/P03_R01_0181.04_0182.36 39 3
train/P03_R01_0182.36_0183.68 41 3
train/P03_R01_0231.12_0233.16 61 3
train/P03_R01_0233.20_0234.60 43 3
train/P03_R01_0599.04_0600.96 58 0
train/P03_R03_0355.68_0358.08 72 0
train/P05_R03_0152.60_0154.12 47 10
train/P01_R01_0183.36_0184.88 47 10
train/P10_R01_0199.12_0200.64 45 10
train/P07_R01_0247.48_0249.04 47 10
