train/P09_R01_0070.80_0072.44 50 8
train/P13_R02_0416.00_0419.84 116 0
train/P09_R01_0044.80_0045.52 21 3
train/P03_R03_0296.24_0298.56 70 11
train/P05_R04_0236.20_0236.76 18 13
train/P04_R02_0207.72_0210.64 88 4
train/P03_R04_0408.28_0410.16 56 10
train/P10_R03_0206.40_0207.72 39 8
train/P04_R02_0012.80_0013.04 7 2
train/P01_R01_0082.24_0083.28 32 6
train/P08_R04_0121.40_0126.04 139 11
train/P07_R01_0051.20_0053.16 59 13
train/P08_R02_0059.28_0060.24 29 3
train/P07_R02_0026.04_0027.44 43 7
train/P07_R01_0013.24_0013.60 12 2
train/P06_R01_0194.64_0197.32 81 12
train/P12_R02_0362.24_0364.64 72 10
train/P07_R01_0005.08_0007.76 81 1
train/P03_R01_0549.20_0552.04 85 12
train/P03_R03_0142.08_0143.04 29 4
train/P08_R02_0128.40_0130.16 54 6
train/P06_R01_0051.80_0053.32 47 7
train/P03_R01_0363.36_0367.04 110 1
train/P13_R02_0045.08_0046.04 29 9
train/P12_R02_0332.64_0335.32 81 0
train/P09_R03_0235.28_0237.92 79 5
train/P01_R03_0414.80_0417.12 70 5
train/P10_R01_0051.48_0053.44 59 9
