train/0018_20173_20186 14 55
train/0015_01672_01678 7 47
train/0013_10082_10094 13 18
train/0015_02753_02756 4 6
train/0016_16032_16036 5 40
train/0018_10270_10351 82 46
train/0004_03723_03733 11 31
train/0001_07578_07589 12 46
train/0015_01678_01691 14 18
train/0018_01839_01841 3 55
train/0018_03979_04033 55 8
train/0015_09364_09367 4 34
train/0015_05561_05578 18 23
train/0015_00422_00424 3 10
train/0018_23546_23557 12 59
train/0016_08844_08845 2 28
train/0002_07920_07938 19 60
train/0014_02782_02785 4 47
train/0013_07473_07478 6 14
train/0004_07168_07174 7 10
train/0002_04818_04828 11 26
train/0006_06867_06870 4 43
train/0018_08995_08999 5 28
train/0003_00225_00234 10 35
train/0006_08061_08065 5 53
train/0013_05955_05965 11 53
train/0001_02335_02341 7 43
train/0018_16767_16811 45 8
train/0016_11237_11277 41 41
train/0003_21577_21622 46 59
train/0004_06128_06133 6 5
train/0016_14327_14331 5 57
train/0013_07478_07481 4 45
train/0016_00845_00847 3 17
train/0018_09294_09305 12 29
train/0014_03998_04018 21 41
train/0005_02586_02588 3 45
train/0003_05800_05804 5 48
train/0014_00181_00185 5 39
train/0016_07333_07340 8 60
train/0002_22314_22321 8 38
train/0013_01406_01409 4 27
train/0015_02983_02992 10 50
train/0002_10387_10404 18 4
train/0014_04410_04419 10 49
train/0002_10415_10425 11 29
train/0018_00309_00314 6 17
train/0003_17852_17871 20 57
train/0003_02085_02096 12 5
train/0018_23367_23371 5 40
train/0004_07967_07974 8 37
train/0014_05359_05362 4 24
train/0014_00976_00984 9 37
train/0016_07026_07028 3 14
train/0002_03767_03771 5 51
train/0003_19067_19073 7 58
train/0004_06097_06098 2 51
train/0004_14239_14249 11 32
train/0016_06973_06979 7 38
train/0006_01894_01894 1 31
train/0002_04803_04819 17 48
train/0003_04987_04991 5 50
train/0018_04925_04999 75 26
train/0004_08447_08460 14 23
train/0001_11219_11224 6 49
train/0018_00196_00200 5 35
train/0014_08128_08132 5 13
train/0014_00281_00288 8 27
train/0013_06979_06983 5 13
train/0015_04736_04739 4 1
train/0005_03216_03218 3 24
train/0015_10901_10906 6 19
train/0018_02989_02996 8 6
train/0016_13757_13764 8 1
train/0018_13503_13508 6 39
train/0013_04513_04520 8 42
train/0015_09274_09288 15 42
train/0002_20887_20892 6 22
train/0015_06338_06340 3 20
train/0004_14771_14775 5 58
train/0018_02606_02608 3 25
train/0016_12545_12552 8 9
train/0005_00612_00614 3 12
train/0005_02626_02703 78 2
train/0014_08399_08404 6 44
train/0018_09095_09099 5 20
train/0006_06723_06731 9 32
train/0002_00291_00296 6 56
train/0018_20879_20884 6 54
train/0002_01519_01539 21 54
train/0003_15168_15175 8 34
train/0015_10184_10188 5 9
train/0014_08394_08396 3 36
train/0015_12382_12387 6 36
train/0018_21995_21997 3 44
train/0018_04788_04790 3 3
train/0005_04682_04686 5 19
train/0015_00141_00143 3 33
train/0003_00143_00148 6 33
train/0018_11791_11795 5 52
train/0016_04711_04716 6 3
train/0018_05006_05012 7 12
train/0016_05842_05860 19 2
train/0003_06320_06330 11 56
train/0018_05554_05556 3 7
train/0016_11042_11060 19 4
train/0018_02817_02819 3 25
train/0001_12520_12528 9 52
train/0018_03373_03374 2 7
train/0004_17201_17206 6 22
train/0003_01211_01266 56 11
train/0003_16574_16588 15 21
train/0003_12832_12837 6 0
train/0004_00365_00368 4 30
train/0016_14072_14073 2 21
train/0002_01542_01558 17 11
train/0001_04560_04563 4 0
train/0002_00214_00224 11 30
train/0003_16649_16655 7 15
train/0006_03970_03986 17 16
train/0006_06203_06207 5 15
train/0013_01653_01658 6 16
