train/0001_00010_00052 43 46
train/0001_04994_05269 276 46
train/0001_05292_05297 6 46
train/0001_05323_05351 29 49
train/0001_05362_05374 13 46
train/0001_05693_05700 8 28
train/0001_05705_05715 11 43
train/0001_05737_05761 25 43
train/0001_05781_05782 2 10
train/0001_05890_05900 11 28
train/0001_06099_06121 23 55
train/0001_06125_06136 12 28
train/0001_06144_06156 13 43
train/0001_06180_06183 4 32
train/0001_00577_00580 4 28
train/0001_06192_06202 11 55
train/0001_06350_06366 17 55
train/0001_06366_06376 11 41
train/0001_06388_06395 8 55
train/0001_06395_06439 45 41
train/0001_06471_06479 9 43
train/0001_06499_06506 8 10
train/0001_06515_06555 41 41
train/0001_00582_00588 7 50
train/0001_06839_06845 7 45
train/0001_06849_06854 6 47
train/0001_06854_06872 19 18
train/0001_06888_06891 4 47
train/0001_06891_06923 33 18
train/0001_06961_06967 7 47
train/0001_06967_06979 13 18
train/0001_06993_06997 5 51
train/0001_07003_07013 11 49
train/0001_07210_07219 10 60
train/0001_07403_07416 14 10
train/0001_07608_07613 6 45
train/0001_07654_07658 5 47
train/0001_07658_07688 31 18
train/0001_08364_08372 9 36
train/0001_08459_08467 9 36
train/0001_08796_08801 6 10
train/0001_08902_08913 12 8
train/0001_08920_08926 7 45
train/0001_09311_09314 4 45
train/0001_09417_09425 9 39
train/0001_10222_10257 36 41
train/0001_10476_10482 7 53
train/0001_11219_11224 6 49
train/0001_11664_11672 9 38
train/0001_12121_12127 7 13
train/0001_12136_12144 9 19
train/0001_12295_12300 6 38
train/0001_12913_12920 8 40
train/0001_13047_13050 4 13
train/0001_13076_13080 5 19
train/0001_13208_13210 3 37
train/0001_13227_13229 3 22
train/0001_13232_13238 7 38
train/0001_13264_13276 13 14
train/0001_13285_13289 5 40
train/0001_13309_13312 4 36
train/0001_13503_13524 22 59
train/0001_13554_13557 4 40
train/0001_13698_13710 13 38
train/0001_13720_13745 26 59
train/0001_14011_14031 21 37
train/0001_14050_14062 13 36
train/0001_14470_14478 9 53
train/0001_14773_14781 9 59
train/0001_01474_01489 16 8
train/0001_00271_00275 5 27
train/0001_00437_00447 11 20
train/0001_02108_02110 3 26
train/0001_02135_02147 13 30
train/0001_02191_02200 10 5
train/0001_02741_02753 13 5
train/0001_03839_03849 11 42
train/0001_03857_03865 9 42
train/0001_04951_04955 5 60
train/0001_06219_06225 7 49
train/0001_07011_07020 10 53
train/0001_08151_08200 50 23
train/0001_09821_09833 13 42
train/0001_10001_10011 11 32
train/0001_10351_10364 14 42
train/0001_10465_10472 8 32
train/0001_11626_11644 19 32
train/0001_11955_11969 15 23
train/0001_12004_12017 14 23
train/0001_12520_12528 9 52
train/0001_12546_12559 14 0
train/0001_12615_12628 14 52
train/0001_01993_01998 6 53
train/0001_02037_02081 45 54
train/0001_02086_02089 4 29
train/0001_02091_02093 3 35
train/0001_02104_02109 6 54
train/0001_02255_02258 4 26
train/0001_02276_02283 8 27
train/0001_02324_02328 5 17
train/0001_02479_02492 14 27
train/0001_00175_00198 24 17
train/0001_03085_03141 57 8
train/0001_03154_03187 34 54
train/0001_03209_03217 9 5
train/0001_03240_03246 7 37
train/0001_03956_03960 5 52
train/0001_04191_04216 26 8
train/0001_04296_04304 9 6
train/0001_04517_04529 13 48
train/0001_04560_04563 4 0
train/0001_04566_04572 7 6
train/0001_04577_04590 14 48
train/0001_04812_04816 5 50
train/0002_04257_04260 4 51
train/0002_00315_00320 6 35
train/0002_04404_04406 3 26
train/0002_04506_04516 11 48
train/0002_04531_04534 4 26
train/0002_04565_04594 30 48
train/0002_04608_04616 9 12
train/0002_00327_00347 21 20
train/0002_04761_04763 3 0
train/0002_04765_04789 25 6
train/0002_05019_05023 5 6
train/0002_05284_05306 23 60
train/0002_05369_05377 9 3
train/0002_05391_05394 4 7
train/0002_06591_06598 8 60
train/0002_00445_00452 8 17
train/0002_06957_06961 5 51
train/0002_07439_07443 5 51
train/0002_08367_08370 4 31
train/0002_10318_10323 6 33
train/0002_10358_10367 10 54
train/0002_10387_10404 18 4
train/0002_10428_10432 5 50
train/0002_10435_10439 5 50
train/0002_10490_10494 5 29
train/0002_10503_10511 9 5
train/0002_10926_10929 4 3
train/0002_11025_11043 19 29
train/0002_13042_13047 6 39
train/0002_13156_13171 16 39
train/0002_14758_14763 6 31
train/0002_15063_15073 11 1
train/0002_15576_15580 5 31
train/0002_16418_16441 24 13
train/0002_16481_16631 151 57
train/0002_16938_17194 257 57
train/0002_17270_17539 270 57
train/0002_17547_17551 5 37
train/0002_17558_17565 8 19
train/0002_17578_17844 267 57
train/0002_18013_18021 9 59
train/0002_18101_18109 9 58
train/0002_01325_01336 12 27
train/0002_18476_18485 10 31
train/0002_18810_18834 25 58
train/0002_18846_18881 36 58
train/0002_18918_18947 30 58
train/0002_19865_19868 4 14
train/0002_00173_00186 14 17
train/0002_20831_20841 11 40
train/0002_20887_20892 6 22
train/0002_01542_01558 17 11
train/0002_21520_21527 8 44
train/0002_25254_25259 6 14
train/0002_00291_00296 6 56
train/0002_02491_02505 15 35
train/0002_01882_01888 7 35
train/0002_05954_05968 15 23
train/0002_10415_10425 11 29
train/0002_12764_12790 27 52
train/0002_17545_17554 10 13
train/0002_25467_25474 8 14
train/0002_00214_00224 11 30
train/0002_02679_02686 8 33
train/0002_02765_02770 6 33
train/0002_00262_00274 13 20
train/0003_06320_06330 11 56
train/0003_07094_07096 3 44
train/0003_07557_07565 9 20
train/0003_08582_08587 6 3
train/0003_01161_01166 6 56
train/0003_01211_01266 56 11
train/0003_13176_13201 26 39
