Fall0_1897_1910 14 0
Fall0_1960_1972 13 0
Fall100_1095_1107 13 0
Fall101_2144_2157 14 0
Fall102_1862_1872 11 0
Fall102_2016_2028 13 0
Fall103_1877_1888 12 0
Fall103_2037_2047 11 0
Fall104_1811_1822 12 0
Fall105_1648_1664 17 0
Fall106_1219_1231 13 0
Fall107_2440_2449 10 0
Fall108_1373_1383 11 0
Fall108_1491_1501 11 0
Fall109_2782_2795 14 0
Fall109_2908_2926 19 0
NonFall100_1_300 300 1
NonFall100_301_600 300 1
NonFall100_601_900 300 1
NonFall100_901_1200 211 1
NonFall10_1201_1500 254 1
NonFall10_1_300 300 1
NonFall10_301_600 300 1
NonFall10_601_900 300 1
NonFall10_901_1200 300 1
NonFall11_1201_1500 300 1
NonFall11_1501_1800 300 1
NonFall11_1801_2100 300 1
NonFall11_1_300 300 1
NonFall11_2101_2400 300 1
NonFall11_2401_2700 157 1
NonFall11_301_600 300 1
